,상호,브랜드,"가입비
(가맹비)",교육비,보증금,"기타비용
(인테리어
비용포함)","합계
(창업비용
지수)","인테리어면적당(3.3㎡)
비용","기준면적
(㎡)인테리어",총 비용,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점 평균 매출액 ,가맹점 면적(3.3㎡)당 평균매출액
2018,(주)디자인포비,"지브릭커피(G,BRICK COFFEE)","7,700","5,500","3,000","70,356","86,556
(1.00)","1,980",66,"39,600",4,2,0,1,0,0,0
2018,(주)진심코리아,더치앤빈,"3,000","2,000","2,000","45,800","52,800
(.00)","1,900",26,"15,200",91,62,0,4,3,150552,9082
2018,(주)웨이닝코리아,더웨이닝커피(THE WAIN-ING COFFEE),"11,000",0,"5,000","145,200","161,200
(1.00)","2,420",99,"72,600",29,4,4,0,0,177724,4503
2018,(주)펀키즈코리아,차일드큐브,"44,000","3,300","1,000","139,500","187,800
(2.00)","3,300",50,"49,500",0,0,0,0,0,0,0
2018,(주)쥬노에프엔씨,카페네스카페,"11,000","1,100","3,000","154,750","169,850
(1.00)","2,750",116,"96,250",60,0,0,5,0,0,0
2018,(주)커핀그루나루,커핀그루나루,"11,000","1,100","10,000","205,000","227,100
(2.00)","2,300",132,"92,000",50,3,11,12,9,283412,5202
2018,리엔호이스,티톡(teatalk),"5,500","5,500","5,000","84,700","100,700
(1.00)","1,540",99,"46,200",5,0,0,0,0,0,0
2018,(주)프랭크서울,프랭크서울(FRANKSEOUL),"3,300","3,300",0,"45,900","52,500
(.00)","2,613",26,"20,900",49,28,0,5,4,86699,9253
2018,매스컴퍼니(주),매스커피,"11,000","2,200","5,000","102,300","120,500
(1.00)","3,300",50,"49,500",22,0,0,1,3,227162,13625
2018,(주)요거프레소,요거프레소,"5,500","5,500",0,"39,050","50,050
(.00)",0,0,0,755,93,104,26,80,99922,6395
2018,(주)제이준컴퍼니,홈스테드(Homestead),"11,000","2,200","100,000","147,400","260,600
(2.00)","2,750",99,"82,500",14,3,0,2,2,153146,3581
2018,에스프레소코리아(주),카페보니또,"11,000","3,300","5,000","112,970","132,270
(1.00)","1,980",99,"59,400",36,1,0,2,0,0,0
2018,(주)육십오도씨,싼다방,"3,850","1,650","3,000","55,660","64,160
(1.00)","1,650",33,"16,500",2,0,0,0,0,0,0
2018,(주)육십오도씨,카페육십오도씨,"2,200","2,200","1,000","53,020","58,420
(.00)","1,760",33,"17,600",13,6,0,3,2,176386,6709
2018,(주)우드앤우즈,카카듀,"5,500","3,300","5,000","72,160","85,960
(1.00)","2,200",50,"33,000",4,4,0,0,0,0,0
2018,(주)카페원플러스원,일리터커피(1LiTER COFFEE),"3,300","1,650","3,000","54,560","62,510
(1.00)","1,870",33,"18,700",8,0,0,4,0,106093,9666
2018,(주)카페원플러스원,카페원플러스원,"7,700","1,100","3,000","75,960","87,760
(1.00)","1,870",66,"37,400",56,5,0,3,5,110681,4215
2018,(주)이든에프앤비,마피아커피(MAFIA COFFEE),"5,500","3,300","5,000","56,100","69,900
(1.00)","1,980",50,"29,700",16,9,0,5,2,81102,6569
2018,(주)커피더캠프,커피더캠프,0,"1,650","3,000","74,272","78,922
(1.00)","1,870",50,"28,050",24,14,0,0,3,157345,6269
2018,쪼오꼬,쪼오꼬,"10,000","2,000","2,000","57,000","71,000
(1.00)","1,300",66,"26,000",1,0,0,0,0,0,0
2018,(주)에스에이치네트웍스,베스트빈,"3,300",0,0,"44,550","47,850
(.00)","1,870",33,"18,700",34,1,1,2,0,85349,4675
2018,(주)맥스원이링크,셀렉토커피,"5,500","3,300",0,"86,900","95,700
(1.00)","2,200",66,"44,000",187,69,0,25,16,104457,5905
2018,유앤아이컴퍼니,카페몽테이너,"5,500","2,200","2,000","83,050","92,750
(1.00)","1,980",82,"49,500",3,3,0,0,0,0,0
2018,(주)도노텀블,도노텀블,"5,500","2,200","5,000","53,570","66,270
(1.00)","1,980",33,"19,800",11,3,0,2,0,0,0
2018,(주)에스앤큐플러스,토프레소,"3,300","3,300","2,000","57,791","66,391
(1.00)","2,475",26,"19,800",245,31,0,42,15,100037,5256
2018,에이피씨(주),아필코(APILCO),"33,000","5,500","5,000","192,500","236,000
(2.00)","2,200",165,"110,000",1,1,0,0,0,0,0
2018,(주)만랩,만랩커피,"5,500","2,200","3,000","46,066","56,766
(.00)","2,090",26,"16,720",28,18,0,0,2,129755,2867
2018,(주)금탑에프앤비,말자네약속다방,"3,300","2,200","2,000","43,000","50,500
(.00)","2,100",33,"21,000",4,1,0,0,0,0,0
2018,세인컴퍼니(주),블레스유커피,"9,900",0,"3,000","99,550","112,450
(1.00)","2,200",99,"66,000",6,0,0,0,0,0,0
2018,(주)케이제이씨앤씨,카페데플뢰르,"5,000","1,500",0,"145,200","151,700
(1.00)","2,200",132,"88,000",6,0,0,3,0,0,0
2018,조앤장(주),룰스타운(RULESTOWN),330,"1,100","5,000","56,100","62,530
(1.00)","2,200",33,"22,000",0,0,0,0,0,0,0
2018,(주)카페도헤이,카페도헤이 왕의커피,0,0,0,"46,700","46,700
(.00)","2,120",33,"21,200",12,6,0,0,0,64810,2800
2018,(주)바바코리아,카페디아떼(Caffe D'ate),0,0,0,"44,000","44,000
(.00)","1,875",26,"15,000",2,1,0,0,0,0,0
2018,(주)프라임브이8,프라임 브이8(PRIME V8),"3,300","2,200",0,"39,710","45,210
(.00)","1,980",33,"19,800",3,3,0,0,0,0,0
2018,인버스에프앤비(주),카페인버스,"5,500","2,200","10,000","185,200","202,900
(2.00)","3,390",116,"118,650",5,0,0,0,0,177026,4170
2018,(주)큐로에프앤비,일리 카페 (illy caffe),"11,000","5,500","5,000","228,840","250,340
(2.00)","4,395",99,"131,860",8,0,4,0,0,272561,11786
2018,(주)풍작,카페투웰브피엠,"3,300",0,0,"39,600","42,900
(.00)","2,269",26,"18,150",3,0,0,1,0,0,0
2018,플루800,플루800,"5,500","5,500","5,000","62,150","78,150
(1.00)","1,650",50,"24,750",6,6,0,0,1,0,0
2018,(주)더블유씨엠인터내셔널,터치카페,0,0,0,"71,500","71,500
(1.00)","5,500",13,"22,000",3,3,0,0,0,0,0
2018,(주)에이쓰리바우트커피,에이쓰리바우트 커피(A3bout coffee),"5,500","2,200","2,000","64,350","74,050
(1.00)","1,650",33,"16,500",5,5,0,0,0,0,0
2018,(주)에스엠홀딩스,앤더스커피(anduscoffee),"3,300","3,300","5,000","96,800","108,400
(1.00)","2,750",66,"55,000",1,0,0,1,0,0,0
2018,(주)도레도레,디쉬룸,"16,500","6,050","20,000","167,410","209,960
(2.00)","2,420",99,"72,600",0,0,0,1,0,0,0
2018,(주)제이엔알,카페105(CAFE105),"13,200","2,200","10,000","133,870","159,270
(1.00)","2,860",33,"28,600",0,0,0,0,0,0,0
2018,(주)아슬란,카페아슬란,"11,000","5,500","20,000","218,407","254,907
(2.00)","3,025",132,"121,000",2,1,0,0,0,0,0
2018,(주)프롬하츠,프롬하츠(FROM HEARTS),"7,700","1,100","7,000","145,750","161,550
(1.00)","2,200",99,"66,000",5,4,0,0,0,0,0
2018,(주)한화비앤비,빈스앤베리즈,"11,000","2,200","5,000","247,600","265,800
(2.00)","3,000",132,"120,000",0,0,0,0,0,0,0
2018,(주)에이치에스피라이프,황칠가 카페,0,0,"5,000","39,820","44,820
(.00)","1,650",33,"16,500",6,1,0,1,0,11247,439
2018,부산우유프랜차이즈사업부,라벨스하이디,"7,700","3,300",0,"97,410","108,410
(1.00)","1,760",82,"44,000",0,0,0,0,0,0,0
2018,(주)다도글로벌,드롭탑(DROPTOP),"11,000",0,"10,000","224,400","245,400
(2.00)","2,750",132,"110,000",221,34,6,16,26,264308,5227
2018,(주)향기내는사람들,히즈빈스(HISBEANS),"11,000","5,940",0,"121,470","138,410
(1.00)","2,508",99,"75,250",7,2,0,0,0,114716,5682
2018,(주)구스띠모코리아,구스띠모,"11,000","5,500","5,000","101,200","122,700
(1.00)","3,300",50,"49,500",9,0,0,4,0,85527,10108
2018,(주)카페홀릭,웨일즈커피(WHALES COFFEE),"13,200","3,300","5,000","109,450","130,950
(1.00)","1,833",99,"55,000",0,0,0,0,0,0,0
2018,(주)카페홀릭,카페홀릭(CAFE HOLIC),"9,900","3,300","3,000","41,800","58,000
(.00)","1,375",26,"11,000",6,5,1,0,0,118579,13419
2018,(주)빌리엔젤,빌리엔젤,"7,000","3,000","5,000","11,055","26,055
(.00)","2,750",66,"55,000",39,13,0,5,0,322863,12148
2018,(주)커피나무,커피나무,"5,500","5,500","3,000","88,000","102,000
(1.00)","2,200",66,"44,000",45,13,0,4,9,222887,8770
2018,(주)영원글로벌,카스트로폴로스,"3,300","2,200","3,000","85,100","93,600
(1.00)","1,964",66,"39,270",0,0,0,0,0,0,0
2018,(주)비비인터내셔널,9cafe,"6,600","3,300","5,000","66,000","80,900
(1.00)","2,750",33,"27,500",10,0,0,4,5,184640,21010
2018,(주)커피볶는집,커피볶는집,"5,500","3,300","5,000","135,850","149,650
(1.00)","2,200",132,"88,000",3,1,0,0,1,125614,1862
2018,레어버드컴퍼니(주),캐틀앤비,"11,000","5,500","15,000","266,750","298,250
(3.00)","3,300",99,"99,000",3,0,0,0,0,0,0
2018,(주)리빈코리아,카페리빈,"4,400","3,300","5,000","66,550","79,250
(1.00)","1,980",66,"39,600",14,3,0,3,1,104545,7854
2018,(주)푸디아,커피인코나,"8,800","2,200","2,000","59,400","72,400
(1.00)","2,200",50,"33,000",5,0,0,0,0,31985,1701
2018,(주)쿠카쿠,쿠카쿠,"3,300","5,500","10,000","88,000","106,800
(1.00)","1,980",99,"59,400",0,0,0,0,0,0,0
2018,(주)에이미스코리아,에이미스커피(Amy's Coffee),"7,750","1,650",0,"77,000","86,400
(1.00)","2,860",50,"42,900",15,2,0,4,0,96338,6040
2018,레이지모닝,레이지모닝,"22,000","11,000","2,000",0,"35,000
(.00)","1,650",165,"82,500",1,1,0,0,0,0,0
2018,연두커피인터내셔날(주),드립앤더치,"6,600","4,400","10,000","232,430","253,430
(2.00)","2,695",132,"107,800",5,0,2,0,0,475112,19314
2018,(주)핸델과그레텔,핸델앤그레텔,"13,640",0,"1,000","145,200","159,840
(1.00)","2,750",99,"82,500",4,1,0,0,0,0,0
2018,르돌치일구사육(주),르돌치1946(Le Dolci 1946),"22,000","5,500","5,000","177,100","209,600
(2.00)","2,750",99,"82,500",0,0,2,0,0,0,0
2018,사과나무(주),커피베이,"5,500","3,300","5,000","43,340","57,140
(.00)","1,650",26,"13,200",471,113,20,50,25,102992,5513
2018,(주)올리브홀딩스,팬도로시,"4,900","1,100","3,000","124,700","133,700
(1.00)","3,000",66,"60,000",18,0,2,7,1,156775,4902
2018,(주)놀부,벨라빈스커피,"5,500","5,500","2,000","216,810","229,810
(2.00)","2,970",99,"89,100",8,0,0,0,0,0,0
2018,(주)강동오케익,풍년인카페,"7,000","3,000","5,000","101,000","116,000
(1.00)","2,800",33,"28,000",2,1,0,0,0,0,0
2018,(주)놀부,레드머그커피,"5,500","5,500","5,000","58,660","74,660
(1.00)","2,200",33,"22,000",4,1,9,0,0,0,0
2018,(주)구스토커피커피,구스토커피,"1,650",550,"3,000","76,450","81,650
(1.00)","2,970",50,"44,550",0,0,0,0,0,0,0
2018,(주)두박,카페데코믹스(CAFE de COMICS),"11,000","3,300","4,000","93,500","111,800
(1.00)","1,540",99,"46,200",4,1,0,0,0,0,0
2018,(주)파인피엠아이,카페까마르도,"11,000","2,200","20,000","60,000","93,200
(1.00)","2,750",33,"27,500",4,0,0,0,0,0,0
2018,티에고(주),커피마마,"3,300","5,500","2,000","40,400","51,200
(.00)","1,500",26,"12,000",244,27,4,32,17,79844,5149
2018,(주)남쪽나라,연운당,"5,500","2,750","2,000","71,610","81,860
(1.00)","2,090",50,"31,350",6,6,0,0,0,201366,11227
2018,(주)글로리아진스커피코리아,글로리아진스커피,"12,579",0,"10,000","198,000","220,579
(2.00)","3,355",132,"134,200",7,0,2,0,0,128350,5478
2018,(주)케이푸드아이엔지,allcha(올차),"11,000","3,300","2,000","60,750","77,050
(1.00)","2,200",33,"22,000",0,0,0,0,0,0,0
2018,(주)바인인터내셔날,오드리헵번카페티엠(TM),"15,400","3,300","5,000","166,100","189,800
(2.00)","2,200",132,"88,000",16,1,0,4,1,118926,3820
2018,(주)슈퍼오아시스,아이스빌리지,"7,700","3,300","10,000","110,000","131,000
(1.00)","4,400",33,"44,000",3,3,0,0,0,247845,10856
2018,(주)슈퍼오아시스,에이그레이트카페,"11,000","3,300","10,000","110,000","134,300
(1.00)","4,400",33,"44,000",17,4,0,0,2,223221,10733
2018,(주)슈퍼오아시스,슈퍼오아시스,"11,000","3,300","10,000","110,000","134,300
(1.00)","4,400",33,"44,000",3,3,0,0,0,176000,13861
2018,유한회사빈타이컴퍼니,빈타이(BEAN TIE),"11,000",0,0,"215,600","226,600
(2.00)","4,125",132,"165,000",0,0,0,0,0,0,0
2018,㈜메이크어베러(Makeabetter),에이바우트커피,"70,000","30,000",0,"364,000","464,000
(4.00)","2,750",264,"220,000",3,3,0,0,0,0,0
2018,하겐커피,하겐커피,0,500,0,"34,500","35,000
(.00)","1,513",26,"12,100",7,1,0,1,0,0,0
2018,(주)정직한,꿀스커피GGUL'S COFFEE,"5,500","3,300","3,000","37,400","49,200
(.00)","2,200",26,"17,600",7,7,0,0,0,0,0
2018,(주)제이에스앤씨,죠샌드위치앤커피,"9,900","2,750","3,000","64,350","80,000
(1.00)","2,530",33,"25,300",51,7,0,4,6,144480,9206
2018,(주)비브라더스,감성커피,"3,300","2,200","2,000","34,900","42,400
(.00)","1,438",26,"11,500",0,0,0,0,0,0,0
2018,(주)띵크커피코리아,띵크커피,"13,200","3,300","20,000","249,700","286,200
(2.00)","2,970",132,"118,800",5,0,0,0,0,224947,4211
2018,(주)위너에프앤비,코페아커피,"8,800","2,200","10,000","176,000","197,000
(2.00)","2,750",82,"68,750",0,0,0,0,0,0,0
2018,(주)디떼,디에떼에스프레소,"5,500","5,500","5,000","102,000","118,000
(1.00)","3,550",66,"71,000",113,14,4,3,15,71965,2281
2018,(주)티앤피아이코리아,세가프레도,"16,500","2,200","5,000","98,700","122,400
(1.00)","2,750",66,"55,000",3,3,0,0,0,0,0
2018,(주)제이엔지이에이,존화이트(JOHN WHITE),"7,700","3,300","5,000","114,400","130,400
(1.00)","2,530",66,"50,600",0,0,0,0,0,0,0
2018,데일리에스프레소,데일리에스프레소(Daily espresso),"5,500","3,300",0,"144,111","152,911
(1.00)","1,760",165,"88,000",7,2,0,0,2,161636,3241
2018,(주)올리버브라운코리아,올리버브라운카페,"13,200","2,200","10,000","313,500","338,900
(3.00)","3,000",132,"120,000",3,1,2,0,0,115928,4938
2018,(주)에스에이치리테일,슈퍼사이즈커피,"5,500","3,300","2,000","57,460","68,260
(1.00)","2,200",33,"22,000",19,5,0,2,0,75125,6002
2018,키브커피,키브(Kiv),"3,300","5,500","2,000","84,875","95,675
(1.00)","2,750",66,"55,000",0,0,0,0,0,0,0
2018,(주)엠에이치파트너스,이스팀(ESTEEM),"11,000",0,"5,000","165,000","181,000
(2.00)","1,650",99,"49,500",0,0,0,0,0,0,0
2018,(주)편안,카페아이엠티,"3,300","2,200","3,000","80,300","88,800
(1.00)","2,420",50,"36,300",32,7,0,6,0,165381,8927
2018,(주)더츠굿,더츠커피,"11,000","2,200","3,000","145,200","161,400
(1.00)","2,750",132,"110,000",2,0,0,0,0,0,0
2018,(주)지핸즈,핸즈커피 (HANDS COFFEE),"13,500","2,000",0,"156,278","171,778
(1.00)","3,796",79,"91,094",84,11,0,11,5,235330,5522
2018,(주)커피코트,커피코트,"5,500","5,500","5,000","80,160","96,160
(1.00)","2,904",33,"29,040",18,14,0,1,0,158569,11695
2018,(주)늘푸른이야기,카작,"11,000","2,200","3,000","110,000","126,200
(1.00)","1,100",99,"33,000",14,1,0,0,0,54084,1111
2018,(주)커피명가,커피명가,"16,500","2,200","5,000","169,400","193,100
(2.00)","2,750",99,"82,500",40,2,2,0,0,236870,6277
2018,제이에이치푸드,jay coffee,"11,000","3,300","2,000","81,400","97,700
(1.00)","2,200",66,"44,000",5,4,1,0,0,141602,2974
2018,(주)비케이컴퍼니,아마스빈,"5,500","3,300","3,000","53,900","65,700
(1.00)","2,200",33,"22,000",49,8,2,0,0,157752,11074
2018,(주)벌크커피,벌크커피(BULK COFFEE),"5,500","3,300","2,000","58,300","69,100
(1.00)","1,650",33,"16,500",0,0,0,0,0,0,0
2018,(주)브라우니웍스,브라우니70,"16,500","5,500","10,000","308,450","340,450
(3.00)","2,750",165,"137,500",11,1,0,5,2,431733,9002
2018,(주)브라우니30,카페브라우니30(CAFE BROWNY30),"13,750","3,300","5,000","92,565","114,615
(1.00)","2,750",50,"41,250",1,1,0,0,0,0,0
2018,베러먼데이(BETTERMONDAY),베러먼데이,"11,000","3,300","5,000","59,708","79,008
(1.00)","2,090",50,"31,350",2,0,0,0,0,0,0
2018,(주)휴링크에프씨,보스 프레소(BOTH PRESSO),"5,500","2,200","3,000","64,900","75,600
(1.00)","2,750",26,"22,000",2,2,0,0,0,0,0
2018,청자다방,청자다방,"1,650","1,650","5,000","62,110","70,410
(1.00)","1,936",33,"19,360",49,38,1,0,0,160092,9709
2018,(주)카페봄봄,봄봄테이크아웃(봄봄TAKE-OUT),"7,700","8,800","2,000","55,000","73,500
(1.00)","2,200",33,"22,000",144,29,0,1,13,225451,19691
2018,(재)행복한나눔,비마이프렌드,"3,300","2,200","2,000","58,300","65,800
(1.00)","2,200",50,"33,000",2,0,0,0,0,0,0
2018,(유)워너커피,워너커피(WANNA COFFEE),"6,600","3,300","2,000","44,550","56,450
(.00)","1,650",33,"16,500",16,4,0,0,1,137161,14089
2018,글로매스(GLOMASS),커피디엔에이로스팅컴퍼니,"22,000","9,900","10,000","154,550","196,450
(2.00)","4,070",33,"40,700",4,0,0,0,0,0,0
2018,(주)브라더푸드,줄리앙 와플,"5,500","2,200","3,000","49,000","59,700
(1.00)","2,500",33,"25,000",26,8,0,5,2,21425,1958
2018,(주)위드텀브,텀브커피,"5,500","3,300",0,"69,850","78,650
(1.00)","1,650",66,"33,000",56,22,6,5,1,89895,7082
2018,리트웨이,리트웨이(LITWAY),"7,700","2,200","2,000","76,450","88,350
(1.00)","2,750",33,"27,500",2,2,0,0,0,0,0
2018,(주)더바움코리아,더바움(The BAUM),"3,300","1,100","5,000","40,920","50,320
(.00)","3,300",16,"16,500",0,0,0,0,0,0,0
2018,(주)이랜드파크,더카페,"5,500","1,100","5,000","58,000","69,600
(1.00)","2,000",50,"30,000",186,22,0,28,18,149875,10801
2018,(주)이랜드파크,루고,"11,000",770,"5,000","127,000","143,770
(1.00)","2,571",116,"90,000",4,2,1,0,0,199345,3628
2018,(주)아리스타,아리스타,"5,500","2,200",0,"81,620","89,320
(1.00)","2,530",50,"37,950",57,1,0,9,3,220868,23065
2018,(주)제이엠커피컴퍼니,컴포즈커피(COMPOSE COFFEE),"5,500","2,200","5,000","70,510","83,210
(1.00)","1,767",50,"26,510",146,53,0,0,9,254892,18983
2018,(주)에슬로우,에슬로우커피(ESLOW COFFEE),"3,300","1,100","3,000","42,900","50,300
(.00)","2,200",33,"22,000",17,6,0,2,0,135926,13906
2018,㈜디저트플러스,차뜨라므,"15,400","1,100","4,000","103,400","123,900
(1.00)","2,567",50,"38,500",0,0,0,0,0,0,0
2018,㈜씨엔피코퍼레이션,Cafe. OrganicDoctor(카페 오가닉 닥터),0,550,"1,000","69,850","71,400
(1.00)","1,650",66,"33,000",0,0,0,0,0,0,0
2018,커피나뜨래,커피나뜨래,"5,500","2,200","3,000",0,"10,700
(.00)","1,500",50,"22,500",10,0,0,0,0,42395,2832
2018,(주)브이비코퍼레이션,DART9(다트나인),"11,000","3,300","5,000","171,600","190,900
(2.00)","2,420",132,"96,800",1,1,0,0,0,0,0
2018,(주)감성인터내셔널,코페아커피(COFFEA COFFEE),"8,800","2,200","6,000","130,000","147,000
(1.00)","2,500",66,"50,000",26,1,0,11,3,163140,4650
2018,애니데이,애니데이,"5,500","2,200",0,"48,730","56,430
(.00)","1,870",33,"18,700",9,0,0,0,0,0,0
2018,(주)다다컴퍼니,커피왕,"3,300","2,200",0,"55,635","61,135
(1.00)","2,500",33,"25,000",23,23,0,0,0,117746,8849
2018,(주)제이윈스(Jwins),더마스터커피,"5,500","2,200","2,000","54,100","63,800
(1.00)","2,200",40,"26,400",5,5,0,0,0,0,0
2018,(주)디앤지에프씨,C27,"13,200",0,"10,000","364,100","387,300
(3.00)","2,090",132,"83,600",2,2,0,0,0,0,0
2018,(주)아임홈팩토리,아임홈,"7,700","3,300","5,000","111,200","127,200
(1.00)","3,300",99,"99,000",0,0,0,0,0,0,0
2018,(주)카페데베르,카페데베르,"11,000",0,"10,000","187,000","208,000
(2.00)","2,860",132,"114,400",3,1,0,0,0,0,0
2018,카페일리터,일리터 카페앤바,"5,500","2,200",0,"23,100","30,800
(.00)",660,16,"3,300",1,1,0,0,0,0,0
2018,(주)카페폴인,어벤더치커피,"5,500","3,300","5,000","75,350","89,150
(1.00)","1,980",33,"19,800",14,14,0,0,0,0,0
2018,토리스타씨앤에스(toristarC&S),토리스타특별한커피,"3,300","5,500","2,000","131,450","142,250
(1.00)","2,200",99,"66,000",9,3,0,1,1,96431,2153
2018,(주)매머드커피랩,매머드익스프레스(Mammoth Express),"11,000","5,500",0,"72,600","89,100
(1.00)","2,750",26,"22,000",18,17,0,0,0,212680,36554
2018,(주)매머드커피랩,매머드커피(Mammoth coffee),"11,000","5,500",0,"70,680","87,180
(1.00)","2,750",26,"22,000",97,17,0,21,8,220756,19522
2018,(주)퍼스트에이엔티,바빈스,"13,200","3,300","13,000","97,900","127,400
(1.00)","1,848",82,"46,200",60,4,8,8,4,0,0
2018,(주)주원에프앤비,하바나익스프레스,"5,500","2,200","3,000","68,200","78,900
(1.00)","2,420",33,"24,200",33,2,7,0,2,113315,5511
2018,(주)겟앤쇼,겟앤쇼카페(Get&Show cafe),"12,100","3,300","5,000","129,800","150,200
(1.00)","2,860",66,"57,200",0,0,0,0,0,0,0
2018,(주)책임,1.1. the 3 SECTOR CAFE,0,"1,100","1,000","30,800","32,900
(.00)","1,210",33,"12,100",0,0,0,0,0,0,0
2018,(주)버블엔젤,버블엔젤(Bubble Angel),"5,500","3,300","5,000","65,450","79,250
(1.00)","2,750",33,"27,500",0,0,0,0,0,0,0
2018,(주)에스이엠,마시그래이,"5,500","2,200",0,"55,000","62,700
(1.00)","2,750",33,"27,500",77,14,0,4,13,131950,10003
2018,(주)슈퍼커피,슈퍼커피,"8,800","3,300","5,000","48,598","65,698
(1.00)","3,668",23,"25,674",43,4,10,0,4,153930,14651
2018,(주)오구본가,빨콩,"3,300","5,500","2,000","91,410","102,210
(1.00)","1,760",66,"35,200",12,1,0,3,1,134554,8383
2018,(주)카페뚤레(cafe Tule),카페뚤레,"5,500","3,300","3,000","63,254","75,054
(1.00)","1,980",33,"19,800",0,0,0,0,0,0,0
2018,(주)이에이티,잇.(EAT.),"8,800","2,200","3,000","52,415","66,415
(1.00)","2,420",26,"19,360",4,3,0,0,0,153891,6405
2018,(주)에이치디컴퍼니,카페에스파니,"5,500","5,500","10,000","75,900","96,900
(1.00)","3,300",50,"49,500",8,0,0,7,0,87333,3736
2018,(주)더쉐프,텐퍼센트스페셜티커피,"5,500","2,200","3,000","61,050","71,750
(1.00)","2,090",33,"20,900",0,0,0,0,0,0,0
2018,카페코나퀸즈(주),카페코나퀸즈,"11,000","2,200","10,000","182,600","205,800
(2.00)","2,750",82,"68,750",15,7,1,0,0,210634,4001
2018,블레스롤 가맹본부,블레스롤(Bless Roll),"13,200","5,500","5,000","191,400","215,100
(2.00)","2,970",99,"89,100",18,11,0,2,2,286020,7052
2018,THE BIG COFFEE,THE BIG,"5,500","3,300","2,000","51,150","61,950
(1.00)","2,200",33,"22,000",0,0,0,0,0,0,0
2018,엘아르카,엘아르카,"5,500","3,850","3,000","92,950","105,300
(1.00)","2,200",66,"44,000",6,6,0,0,0,65051,5082
2018,킹스빈코리아,킹스빈,"5,500","3,300","3,000","48,000","59,800
(1.00)","2,000",33,"20,000",0,0,0,0,0,0,0
2018,인터베이스,베라오커피,"2,200","2,200","1,000","42,900","48,300
(.00)","1,650",33,"16,500",0,0,0,0,0,0,0
2018,백금당,백금당,"11,000","5,500","1,000","50,270","67,770
(1.00)","1,650",66,"33,000",2,2,0,0,0,0,0
2018,BALENA SIX COFFEE COMPANY,커피가예쁘다,0,"3,300","2,000","125,600","130,900
(1.00)","2,530",99,"75,900",8,1,0,2,1,0,0
2018,(주)청담페스틴팩토리,카페텀블러(CAFE TUMBLER),"14,300","3,300","3,000","59,400","80,000
(1.00)","2,420",50,"36,300",0,0,0,0,0,0,0
2018,카페앤테이크아웃,뜰커피,"5,500","1,100","2,000","85,250","93,850
(1.00)","2,792",43,"36,300",0,0,0,0,0,0,0
2018,(주)오리지날스푼(originalspoon),릴렉스라운지,"11,000","3,300","2,000","227,700","244,000
(2.00)","2,200",198,"132,000",0,0,0,1,0,0,0
2018,주식회사 르호,카페 르호,"2,200","3,300","1,000","31,900","38,400
(.00)","2,200",33,"22,000",0,0,0,0,0,0,0
2018,(주)할리스에프앤비,디초콜릿커피,"16,500","5,500","10,000","204,600","236,600
(2.00)","2,695",132,"107,800",0,0,0,0,0,0,0
2017,주식회사 우드앤우즈,카카듀,"5,500","3,300","5,000","72,160","85,960
(1.00)","2,200",50,"33,000",0,0,0,0,0,0,0
2017,(주)슈퍼오아시스,아이스빌리지,"11,000","3,300","10,000","110,000","134,300
(1.00)","4,400",33,"44,000",0,0,0,0,0,0,0
2017,(주)슈퍼오아시스,에이그레이트카페,"11,000","3,300","10,000","110,000","134,300
(1.00)","4,400",33,"44,000",13,2,0,4,1,241243,13475
2017,(주)슈퍼오아시스,슈퍼오아시스,"11,000","3,300","10,000","110,000","134,300
(1.00)","4,400",33,"44,000",0,0,0,0,0,0,0
2017,(주)맥스원이링크,셀렉토커피,"5,500","3,300",0,"86,900","95,700
(1.00)","2,200",66,"44,000",143,59,0,14,5,105285,5771
2017,L.I.P Parrot Company,리프패럿(LIP Parrot),"11,000","3,300","2,000","139,700","156,000
(1.00)","1,650",99,"49,500",0,0,0,0,0,0,0
2017,주식회사 케이푸드아이엔지,allcha(올차),"11,000","3,300","2,000","60,750","77,050
(1.00)","2,200",33,"22,000",0,0,0,0,0,0,0
2017,(주)비브라더스,감성커피,"3,300","2,200","2,000","34,900","42,400
(.00)","1,438",26,"11,500",0,0,0,0,0,0,0
